,occupancy,sensor_name,co2,noise,humidity,temperature
2019-11-25 20:30:00+00:00,0,ROOM 4,464.1996154785156,49.99911880493164,42.39491526285807,21.222003936767578
2019-11-25 20:45:00+00:00,0,ROOM 4,462.3666687011719,49.90888977050781,42.39700063069662,21.19333330790202
2019-11-25 21:00:00+00:00,0,ROOM 4,453.7111104329427,49.85333379109701,42.387332916259766,21.166444142659504
2019-11-25 21:15:00+00:00,0,ROOM 4,446.99501546223956,49.852987925211586,42.570804595947266,21.10034116109212
2019-11-25 21:30:00+00:00,0,ROOM 4,446.96666463216144,49.85555521647135,42.54855600992838,21.127110799153645
2019-11-25 21:45:00+00:00,0,ROOM 4,440.2888895670573,49.86333338419596,42.6075553894043,21.144332885742188
2019-11-25 22:00:00+00:00,0,ROOM 4,441.0126546223958,49.789999643961586,42.65022277832031,21.14577802022298
2019-11-25 22:15:00+00:00,0,ROOM 4,441.07777913411456,49.66095733642578,42.7600949605306,21.131884892781574
2019-11-25 22:30:00+00:00,0,ROOM 4,439.8333333333333,49.68000030517578,42.81955591837565,21.149555206298828
2019-11-25 22:45:00+00:00,0,ROOM 4,438.1777852376302,49.661111195882164,42.908111572265625,21.14199956258138
2019-11-25 23:00:00+00:00,0,ROOM 4,439.0509541829427,49.61927159627279,42.990004221598305,21.141666412353516
2019-11-25 23:15:00+00:00,0,ROOM 4,435.94443766276044,49.61888885498047,43.094444274902344,21.1282221476237
2019-11-25 23:30:00+00:00,0,ROOM 4,439.8777770996094,49.60888926188151,43.16444524129232,21.120332717895508
2019-11-25 23:45:00+00:00,0,ROOM 4,439.44903564453125,49.31000010172526,43.2075564066569,21.119110743204754
2019-11-26 00:00:00+00:00,0,ROOM 4,435.95555623372394,48.34203084309896,43.27456410725912,21.106394449869793
2019-11-26 00:15:00+00:00,0,ROOM 4,440.29998779296875,48.28222147623698,43.296555836995445,21.11422284444173
2019-11-26 00:30:00+00:00,0,ROOM 4,440.1888834635417,48.297777811686196,43.32522201538086,21.11722246805827
2019-11-26 00:45:00+00:00,0,ROOM 4,438.57777913411456,48.29325612386068,43.422061920166016,21.097157160441082
2019-11-26 01:00:00+00:00,0,ROOM 4,436.3111165364583,48.292222340901695,43.39200083414713,21.117888768513996
2019-11-26 01:15:00+00:00,0,ROOM 4,436.22222900390625,48.30888875325521,43.4488894144694,21.113222122192383
2019-11-26 01:30:00+00:00,0,ROOM 4,435.8241475423177,48.30570856730143,43.47752888997396,21.113824208577473
2019-11-26 01:45:00+00:00,0,ROOM 4,436.72222900390625,48.2878163655599,43.52032216389974,21.1090882619222
2019-11-26 02:00:00+00:00,0,ROOM 4,437.05556233723956,48.30444463094076,43.56355539957682,21.099999745686848
2019-11-26 02:15:00+00:00,0,ROOM 4,435.5681966145833,48.297776540120445,43.57699966430664,21.105443954467773
2019-11-26 02:30:00+00:00,0,ROOM 4,434.9398498535156,48.277357737223305,43.66189320882162,21.073317845662434
2019-11-26 02:45:00+00:00,0,ROOM 4,435.8999938964844,48.27111053466797,43.653666178385414,21.09066645304362
2019-11-26 03:00:00+00:00,0,ROOM 4,434.5,48.282222747802734,43.66133371988932,21.10122235616048
2019-11-26 03:15:00+00:00,0,ROOM 4,432.42759195963544,48.30325698852539,43.72099177042643,21.092547098795574
2019-11-26 03:30:00+00:00,0,ROOM 4,432.06666056315106,48.29555638631185,43.765665690104164,21.079888661702473
2019-11-26 03:45:00+00:00,0,ROOM 4,433.1555582682292,48.29888916015625,43.78022257486979,21.077999750773113
2019-11-26 04:00:00+00:00,0,ROOM 4,432.2061258951823,48.28555552164713,43.83744557698568,21.06999969482422
2019-11-26 04:15:00+00:00,0,ROOM 4,432.23333740234375,48.306819915771484,43.84850184122721,21.076164881388348
2019-11-26 04:30:00+00:00,0,ROOM 4,432.1444396972656,48.32666778564453,43.89144388834635,21.07266680399577
2019-11-26 04:45:00+00:00,0,ROOM 4,432.2888895670573,48.315555572509766,43.94022115071615,21.062110900878906
2019-11-26 05:00:00+00:00,0,ROOM 4,425.4114990234375,48.301953633626304,44.02821477254232,21.04303805033366
2019-11-26 05:15:00+00:00,0,ROOM 4,425.0111083984375,48.51222229003906,44.07744471232096,21.03355534871419
2019-11-26 05:30:00+00:00,0,ROOM 4,423.2888895670573,50.354443868001304,44.08477656046549,21.044221878051758
2019-11-26 05:45:00+00:00,0,ROOM 4,423.88275146484375,51.43333435058594,43.82044474283854,21.09111150105794
2019-11-26 06:00:00+00:00,0,ROOM 4,424.4666748046875,52.68904240926107,42.95633061726888,21.272769927978516
2019-11-26 06:15:00+00:00,0,ROOM 4,424.73333740234375,53.606667836507164,42.7053337097168,21.3272221883138
2019-11-26 06:30:00+00:00,0,ROOM 4,431.1222229003906,54.84999974568685,42.418556213378906,21.52577781677246
2019-11-26 06:45:00+00:00,0,ROOM 4,423.6731872558594,54.757433573404946,42.26956303914388,21.652931213378906
2019-11-26 07:00:00+00:00,0,ROOM 4,422.42222086588544,53.475555419921875,42.35477828979492,21.67388916015625
2019-11-26 07:15:00+00:00,0,ROOM 4,419.6000061035156,54.30888875325521,42.362222035725914,21.755332946777344
2019-11-26 07:30:00+00:00,0,ROOM 4,426.9639892578125,53.92701212565104,42.400472005208336,21.804210027058918
2019-11-26 07:45:00+00:00,0,ROOM 4,428.522216796875,53.85777791341146,42.69233322143555,21.754889170328777
2019-11-26 08:00:00+00:00,0,ROOM 4,433.61110432942706,53.98666636149088,42.61500040690104,21.917999903361004
2019-11-26 08:15:00+00:00,0,ROOM 4,434.68467203776044,53.622222900390625,42.65500005086263,22.013222376505535
2019-11-26 08:30:00+00:00,0,ROOM 4,441.59999593098956,53.269309997558594,42.773295084635414,22.07948621114095
2019-11-26 08:45:00+00:00,0,ROOM 4,457.92222086588544,53.7911122639974,43.18422190348307,21.988444010416668
2019-11-26 09:00:00+00:00,0,ROOM 4,466.2333272298177,56.44773864746094,43.70918273925781,22.02643585205078
2019-11-26 09:15:00+00:00,0,ROOM 4,482.39501953125,59.32275899251302,45.15131759643555,21.98149045308431
2019-11-26 09:30:00+00:00,0,ROOM 4,486.1888936360677,59.588888804117836,46.25077819824219,22.085110982259113
2019-11-26 09:45:00+00:00,0,ROOM 4,527.2186482747396,61.63111114501953,46.788221995035805,22.167666753133137
2019-11-26 10:00:00+00:00,2,ROOM 4,681.1957804361979,59.07222239176432,47.187554677327476,22.173444112141926
2019-11-26 10:15:00+00:00,3,ROOM 4,841.5333455403646,57.153907775878906,47.33931350708008,22.22305742899577
2019-11-26 10:30:00+00:00,3,ROOM 4,933.6111246744791,56.823333740234375,47.28955586751302,22.308888753255207
2019-11-26 10:45:00+00:00,3,ROOM 4,968.2777913411459,55.300000508626304,46.37200037638346,22.291666666666668
2019-11-26 11:00:00+00:00,3,ROOM 4,971.9298706054688,54.93321736653646,44.93451436360677,22.28699239095052
2019-11-26 11:15:00+00:00,3,ROOM 4,943.8000081380209,57.06555684407552,45.09077835083008,22.110889434814453
2019-11-26 11:30:00+00:00,3,ROOM 4,805.1444498697916,61.80666732788086,46.17555618286133,22.06333351135254
2019-11-26 11:45:00+00:00,0,ROOM 4,611.7026774088541,64.93222300211589,47.80266571044922,22.056556065877277
2019-11-26 12:00:00+00:00,0,ROOM 4,588.8555704752604,63.31495157877604,48.272884368896484,22.129261016845703
2019-11-26 12:15:00+00:00,0,ROOM 4,650.9888916015625,59.90777842203776,48.48699951171875,22.101778030395508
2019-11-26 12:30:00+00:00,3,ROOM 4,812.5333455403646,59.53555425008138,48.21022288004557,22.150333404541016
2019-11-26 12:45:00+00:00,3,ROOM 4,906.8732706705729,61.25241470336914,48.20252354939779,22.139781951904297
2019-11-26 13:00:00+00:00,3,ROOM 4,938.9888916015625,56.43164825439453,48.31124369303385,22.187903722127277
2019-11-26 13:15:00+00:00,3,ROOM 4,901.7555745442709,53.841111501057945,47.14199956258138,22.021333694458008
2019-11-26 13:30:00+00:00,2,ROOM 4,869.0126139322916,54.146436055501304,46.31863276163737,22.031984329223633
2019-11-26 13:45:00+00:00,2,ROOM 4,880.8114827473959,54.405476888020836,46.25504684448242,21.98448435465495
2019-11-26 14:00:00+00:00,2,ROOM 4,700.1333211263021,56.304046630859375,46.63554763793945,21.88116709391276
