;occupancy;co2;noise;humidity;temperature;room
2019-11-25 23:00:00+00:00;0;432,2057495;46,73111089;42,18649991;21,7115558;3
2019-11-25 23:30:00+00:00;0;434,4222209;46,70561218;42,34446462;21,68809573;3
2019-11-26 00:00:00+00:00;0;434,412267;46,7788887;42,40805562;21,68733342;3
2019-11-26 00:30:00+00:00;0;431,2277781;46,66023;42,49044037;21,68249067;3
2019-11-26 01:00:00+00:00;0;432,3429159;46,57750956;42,63048236;21,65548261;3
2019-11-26 01:30:00+00:00;0;431,0333354;46,26277733;42,71361097;21,63949966;3
2019-11-26 02:00:00+00:00;0;427,2605387;46,67446327;42,79871051;21,63460096;3
2019-11-26 02:30:00+00:00;0;429,9656982;46,61222267;42,60816638;21,73294481;3
2019-11-26 03:00:00+00:00;0;427,8944448;46,65561295;42,49281184;21,81099987;3
2019-11-26 03:30:00+00:00;0;428,3994242;46,63973173;42,64584605;21,76151562;3
2019-11-26 04:00:00+00:00;0;425,5222168;46,62555504;42,71722158;21,74927775;3
2019-11-26 04:30:00+00:00;0;426,2831421;46,67745209;42,94403903;21,66976802;3
2019-11-26 05:00:00+00:00;0;423,4327545;46,79277738;43,06583341;21,63755544;3
2019-11-26 05:30:00+00:00;0;420,1166687;48,37873586;43,10356522;21,62895044;3
2019-11-26 06:00:00+00:00;0;420,6097666;48,9061114;42,62161128;21,67388852;3
2019-11-26 06:30:00+00:00;0;418,6444499;50,36285528;42,483682;21,82322025;3
2019-11-26 07:00:00+00:00;0;423,9285482;49,12841034;42,65114148;21,89332136;3
2019-11-26 07:30:00+00:00;0;423,7444458;49,24222247;42,80038897;22,01316643;3
2019-11-26 08:00:00+00:00;0;423,1243286;49,21523031;43,08966446;22,02228324;3
2019-11-26 08:30:00+00:00;0;431,4927216;49,29388873;43,33566666;22,04016685;3
2019-11-26 09:00:00+00:00;0;438,5499929;53,10486603;43,80665143;22,27659988;3
2019-11-26 09:30:00+00:00;1;455,3294983;52,18080457;44,88128408;22,24868425;3
2019-11-26 10:00:00+00:00;1;474,8777771;57,4350001;47,36027781;22,43827788;3
2019-11-26 10:30:00+00:00;1;547,1490377;57,24852562;49,49315516;23,53326639;3
2019-11-26 11:00:00+00:00;1;672,6940715;57,83944384;50,36349932;23,95077801;3
2019-11-26 11:30:00+00:00;1;952,8722127;58,82379341;51,44274966;23,97895781;3
2019-11-26 12:00:00+00:00;0;1645,958232;51,9505558;48,45361137;23,04622205;3
2019-11-26 12:30:00+00:00;0;2083,477763;52,08731842;46,38983599;22,92450587;3
2019-11-26 13:00:00+00:00;1;2410,972616;57,31555494;47,40010961;23,85235278;3
2019-11-26 13:30:00+00:00;1;1313,844432;58,99388885;50,09677823;24,12055556;3
2019-11-26 14:00:00+00:00;0;759,9804688;56,77103424;48,17022832;23,39075883;3
2019-11-26 14:30:00+00:00;0;1099,186971;50,8077774;46,21777789;23,01372178;3
2019-11-26 15:00:00+00:00;0;1823,994446;50,87084325;44,913709;23,1581742;3
2019-11-26 15:30:00+00:00;0;1311,09196;60,29055595;45,06741842;23,36405214;3
2019-11-26 16:00:00+00:00;0;821,6833293;53,63722229;45,0427227;23,30655575;3
2019-11-26 16:30:00+00:00;0;668,0227865;50,34158643;45,66134071;22,63607534;3
2019-11-26 17:00:00+00:00;0;682,8796997;54,18944486;45,20533244;22,81744448;3
2019-11-26 17:30:00+00:00;0;700,3611247;52,26319885;45,18447113;22,84044838;3
2019-11-26 18:00:00+00:00;0;632,6877035;51,86722183;45,88911184;22,38761075;3
2019-11-26 18:30:00+00:00;0;611,0166524;49,54266294;46,07504463;22,27414354;3
2019-11-26 19:00:00+00:00;0;589,243866;51,62605349;46,44128863;22,14987183;3
2019-11-26 19:30:00+00:00;0;540,549998;57,19722239;47,08644485;22,10505581;3
2019-11-26 20:00:00+00:00;0;523,9772034;55,04741414;47,21905454;22,11064212;3
2019-11-26 20:30:00+00:00;0;506,6657104;50,44055557;47,33438937;22,04777813;3
2019-11-26 21:00:00+00:00;0;542,022227;48,81862132;47,56677055;21,98714002;3
2019-11-26 21:30:00+00:00;0;536,443868;48,64078522;47,78684489;21,95914777;3
2019-11-26 22:00:00+00:00;0;515,1277873;48,47166697;48,03800011;21,92150021;3
2019-11-26 22:30:00+00:00;0;494,2528788;48,5602773;48,03695552;21,96940454;3
2019-11-26 23:00:00+00:00;0;470,8147532;48,55055555;48,02333323;21,95066675;3
2019-11-26 23:30:00+00:00;0;448,0388845;48,12894567;48,0759201;21,89010747;3
2019-11-27 00:00:00+00:00;0;429,5464172;48,04111099;47,97872225;21,90599982;3
2019-11-27 00:30:00+00:00;0;423,2833405;48,1608429;47,86038335;21,91345183;3
2019-11-27 01:00:00+00:00;0;421,8001912;48,04547946;47,73919233;21,92756144;3
2019-11-27 01:30:00+00:00;0;419,4722239;48,08999952;47,68383344;21,90838877;3
2019-11-27 02:00:00+00:00;0;419,1034495;47,98693466;47,71316465;21,87902292;3
2019-11-27 02:30:00+00:00;0;418,515508;47,98277855;47,43077787;21,95127773;3
2019-11-27 03:00:00+00:00;0;413,6666667;48,21364021;47,13617452;22,04254786;3
2019-11-27 03:30:00+00:00;0;412,0082397;48,19505819;47,08352725;22,01869742;3
2019-11-27 04:00:00+00:00;0;412,0222219;48,18222173;47,14805539;21,9601113;3
2019-11-27 04:30:00+00:00;0;409,8852437;47,96534538;47,15969785;21,9243981;3
2019-11-27 05:00:00+00:00;0;408,5561269;48,04222171;47,16144498;21,89861107;3
2019-11-27 05:30:00+00:00;0;408,8944448;49,52544085;47,52258746;21,71341801;3
2019-11-27 06:00:00+00:00;0;408,2289327;49,28222148;46,89366659;21,77166684;3
2019-11-27 06:30:00+00:00;0;406,272227;51,2323939;44,80543709;22,53200944;3
2019-11-27 07:00:00+00:00;0;407,5873617;49,46072833;44,17147764;22,75629139;3
2019-11-27 07:30:00+00:00;0;410,872228;49,69333331;43,7196668;22,90749995;3
2019-11-27 08:00:00+00:00;0;410,8044078;50,35507647;44,07244809;22,8483696;3
2019-11-27 08:30:00+00:00;0;411,9250946;50,32500013;44,74988874;22,61361122;3
2019-11-27 09:00:00+00:00;1;422,1222229;54,22590065;44,69443639;23,14484628;3
2019-11-27 09:30:00+00:00;1;442,8151347;55,65931066;48,02496338;23,50851377;3
2019-11-27 10:00:00+00:00;1;463,1333364;57,29277802;50,41305606;23,49150022;3
2019-11-27 10:30:00+00:00;1;556,5743357;57,80388959;50,48947589;23,67621454;3
2019-11-27 11:00:00+00:00;1;919,4829508;57,05390803;50,42824999;23,47876453;3
2019-11-27 11:30:00+00:00;0;1360,972229;54,12777774;48,26988856;22,92827765;3
2019-11-27 12:00:00+00:00;1;1607,446838;59,01584244;46,14529864;23,02719148;3
2019-11-27 12:30:00+00:00;1;1615,877787;57,86555545;46,35672251;23,48272196;3
2019-11-27 13:00:00+00:00;1;1158,261129;60,40657043;46,57026927;23,41421445;3
2019-11-27 13:30:00+00:00;1;779,4187826;61,31909943;48,56437683;24,03065523;3
2019-11-27 14:00:00+00:00;1;973,1499837;58,8777771;49,46930631;24,44375038;3
2019-11-27 14:30:00+00:00;1;1056,038493;58,8777771;49,46930631;24,44375038;3
2019-11-27 15:00:00+00:00;0;1666,637146;58,8777771;49,46930631;24,44375038;3
2019-11-27 15:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 16:00:00+00:00;1;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 16:30:00+00:00;1;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 17:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 17:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 18:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 18:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 19:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 19:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 20:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 20:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 21:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 21:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 22:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 22:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 23:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-27 23:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 00:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 00:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 01:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 01:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 02:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 02:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 03:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 03:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 04:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 04:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 05:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 05:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 06:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 06:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 07:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 07:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 08:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 08:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 09:00:00+00:00;1;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 09:30:00+00:00;1;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 10:00:00+00:00;1;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 10:30:00+00:00;1;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 11:00:00+00:00;1;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 11:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 12:00:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 12:30:00+00:00;0;2159,397237;58,8777771;49,46930631;24,44375038;3
2019-11-28 13:00:00+00:00;0;2159,397237;50,91055552;41,82294401;24,38322194;3
2019-11-28 13:30:00+00:00;0;2159,397237;50,76478958;45,5953598;22,9268446;3
2019-11-28 14:00:00+00:00;0;2159,397237;51,37555567;45,57599958;22,85555553;3
2019-11-28 14:30:00+00:00;0;563,4833272;50,9547507;45,48671659;22,90552076;3
2019-11-28 15:00:00+00:00;1;548,6034546;59,21034495;45,91961161;22,9808569;3
2019-11-28 15:30:00+00:00;0;558,35554;50,89444542;46,43377749;22,49988906;3
2019-11-28 16:00:00+00:00;0;557,0770162;50,34875552;45,5686245;22,63576444;3
2019-11-28 16:30:00+00:00;0;636,8864034;50,5049998;45,32683372;22,56700007;3
2019-11-28 17:00:00+00:00;0;663,3722229;50,40986633;44,57331975;22,60524527;3
2019-11-28 17:30:00+00:00;0;565,3289388;48,97222328;45,25294431;22,10494455;3
2019-11-28 18:00:00+00:00;0;529,6444499;48,89655177;45,10976601;21,93591531;3
2019-11-28 18:30:00+00:00;0;504,2201182;48,91597748;44,8431263;21,81851705;3
2019-11-28 19:00:00+00:00;0;477,2444356;49,21277746;44,69927851;21,71588898;3
2019-11-28 19:30:00+00:00;0;454,3197378;48,54724121;45,04040782;21,62629477;3
2019-11-28 20:00:00+00:00;0;439,8419495;48,16749064;45,27991358;21,66552099;3
2019-11-28 20:30:00+00:00;0;426,6833344;48,34111087;45,43794441;21,74650224;3
2019-11-28 21:00:00+00:00;0;422,3475037;48,09252803;45,54797109;21,79556719;3
2019-11-28 21:30:00+00:00;0;420,9448293;47,96666654;45,74683317;21,78022257;3
2019-11-28 22:00:00+00:00;0;419,8180135;48,05371666;45,90880839;21,73180421;3
2019-11-28 22:30:00+00:00;0;423,0103455;47,9611117;45,92527835;21,68749968;3
2019-11-28 23:00:00+00:00;0;426,4388885;47,95427132;45,92161878;21,69115702;3
2019-11-28 23:30:00+00:00;0;424,7252909;48,0049998;46,0120004;21,64588865;3
2019-11-29 00:00:00+00:00;0;423,1055552;48,01593908;46,04093933;21,65315882;3
2019-11-29 00:30:00+00:00;0;420,0785421;47,89296977;46,10286967;21,60599454;3
2019-11-29 01:00:00+00:00;0;419,7611084;47,7238884;46,10044416;21,59016673;3
2019-11-29 01:30:00+00:00;0;419,6373596;47,75661023;46,13876851;21,58118534;3
2019-11-29 02:00:00+00:00;0;420,018575;48,11350632;46,16302681;21,54715697;3
2019-11-29 02:30:00+00:00;0;419,2722219;48,07249069;45,96785418;21,60770702;3
2019-11-29 03:00:00+00:00;0;413,7918447;48,16090012;45,81127612;21,64292717;3
2019-11-29 03:30:00+00:00;0;412,2283478;48,20166651;45,90677834;21,57105573;3
2019-11-29 04:00:00+00:00;0;411,7885081;48,22904205;45,99648285;21,52357864;3
2019-11-29 04:30:00+00:00;0;410,8798828;48,21833356;45,96483358;21,53144423;3
2019-11-29 05:00:00+00:00;0;408,0722198;48,28180059;45,95883306;21,49391397;3
2019-11-29 05:30:00+00:00;0;409,2256673;48,87496185;44,96492195;21,60479132;3
2019-11-29 06:00:00+00:00;0;408,4611155;49,30611038;40,66294352;22,15738901;3
2019-11-29 06:30:00+00:00;0;410,4534454;50,66500028;38,95441182;22,35431608;3
2019-11-29 07:00:00+00:00;0;409,359197;49,98166656;38,73961067;22,46494452;3
2019-11-29 07:30:00+00:00;0;407,149999;50,75919596;37,96409162;22,61016273;3
2019-11-29 08:00:00+00:00;0;408,6352539;57,35499954;38,99855487;22,88261127;3
2019-11-29 08:30:00+00:00;0;411,850001;53,12047895;39,86684481;22,5526975;3
2019-11-29 09:00:00+00:00;1;423,6545919;54,68459829;38,98398399;22,61845779;3
2019-11-29 09:30:00+00:00;1;550,8055674;61,27777799;40,91722171;23,40811094;3
2019-11-29 10:00:00+00:00;0;668,6772054;50,42869759;40,12810135;22,70114581;3
2019-11-29 10:30:00+00:00;0;619,5340881;50,21722221;38,09022141;22,73533312;3
2019-11-29 11:00:00+00:00;0;1011,188883;53,10360209;38,46619924;23,05590407;3
2019-11-29 11:30:00+00:00;0;899,9337158;53,60134125;39,51495743;22,66164366;3
2019-11-29 12:00:00+00:00;0;570,9833476;51,95611127;39,00133324;22,59244442;3
2019-11-29 12:30:00+00:00;0;568,6699117;51,84752846;38,76509349;22,48331229;3
2019-11-29 13:00:00+00:00;0;565,2567139;51,56166712;38,37588819;22,64055538;3
2019-11-29 13:30:00+00:00;0;540,1277771;51,38120651;37,53967794;22,49884828;3
2019-11-29 14:00:00+00:00;0;535,4082438;50,85611153;36,54605484;22,47200012;3
2019-11-29 14:30:00+00:00;0;544,3000081;51,14727974;35,58016268;22,62131373;3
2019-11-29 15:00:00+00:00;0;545,0227966;50,62664731;34,38714027;23,00540988;3
2019-11-29 15:30:00+00:00;0;550,2055461;50,19944445;33,65372276;23,09516684;3
2019-11-29 16:00:00+00:00;0;563,0168559;50,25641759;33,80215136;23,06838703;3
2019-11-29 16:30:00+00:00;0;560,1492411;50,78722254;34,46616681;22,83672237;3
2019-11-29 17:00:00+00:00;0;548,494456;49,86911901;35,63079325;22,33214219;3
2019-11-29 17:30:00+00:00;0;539,5327555;49,53739421;36,07030296;22,09747283;3
2019-11-29 18:00:00+00:00;0;562,6388957;49,22666677;36,34549967;21,96422195;3
2019-11-29 18:30:00+00:00;0;555,6637878;49,09885089;36,55612818;21,84474881;3
2019-11-29 19:00:00+00:00;0;531,4231771;48,9083341;36,86316617;21,77244409;3
2019-11-29 19:30:00+00:00;0;511,1166738;48,9592336;37,22423744;21,84681829;3
2019-11-29 20:00:00+00:00;0;494,6681925;48,47222201;37,67811076;21,86044439;3
2019-11-29 20:30:00+00:00;0;478,8055623;48,27143606;38,11838086;21,83276812;3
2019-11-29 21:00:00+00:00;0;470,8988495;48,73657099;38,43731817;21,82093493;3
2019-11-29 21:30:00+00:00;0;468,2166646;48,59944407;38,75555611;21,79861069;3
2019-11-29 22:00:00+00:00;0;463,7932943;48,72758547;39,0955232;21,73274358;3
2019-11-29 22:30:00+00:00;0;465,8488515;48,07222176;39,32600021;21,6999445;3
2019-11-29 23:00:00+00:00;0;460,0388947;47,87542089;39,28397687;21,75011508;3
2019-11-29 23:30:00+00:00;0;451,2386932;47,89643669;39,50747172;21,7259922;3
2019-12-02 00:00:00+00:00;0;441,1003825;48,61950175;41,71965535;21,56892554;3
2019-12-02 00:30:00+00:00;0;442,9555613;48,49388885;41,72633298;21,55716674;3
2019-12-02 01:00:00+00:00;0;442,7749023;48,42128372;41,85968463;21,49831231;3
2019-12-02 01:30:00+00:00;0;443,6957855;48,45055517;41,98366674;21,42516645;3
2019-12-02 02:00:00+00:00;0;446,0333354;48,68082428;42,00204213;21,41534106;3
2019-12-02 02:30:00+00:00;0;445,9113007;48,6744442;41,85750008;21,48466682;3
2019-12-02 03:00:00+00:00;0;446,3666585;48,66063182;41,70484479;21,547527;3
2019-12-02 03:30:00+00:00;0;447,8998108;48,64816093;41,74773216;21,52374363;3
2019-12-02 04:00:00+00:00;0;447,4833323;48,66555595;41,79083252;21,49338913;3
2019-12-02 04:30:00+00:00;0;452,483139;48,68881226;41,84213765;21,45694669;3
2019-12-02 05:00:00+00:00;0;448,0111084;48,69333331;41,90077782;21,41627789;3
2019-12-02 05:30:00+00:00;0;449,3277791;48,85840925;40,55474726;21,47864914;3
2019-12-02 06:00:00+00:00;0;447,2833303;49,15856234;36,84297689;21,91550001;3
2019-12-02 06:30:00+00:00;0;447,9444478;51,18555514;36,04961141;22,1970555;3
2019-12-02 07:00:00+00:00;0;446,8187764;49,90153313;35,53570493;22,30681229;3
2019-12-02 07:30:00+00:00;0;454,5279694;49,94722176;35,5777785;22,50299994;3
2019-12-02 08:00:00+00:00;0;470,6055501;50,96988551;36,48617172;22,31732591;3
2019-12-02 08:30:00+00:00;0;497,3394674;51,35833422;38,0649999;21,84655571;3
2019-12-02 09:00:00+00:00;0;519,7944336;56,55047925;38,79416339;22,42073758;3
2019-12-02 09:30:00+00:00;1;531,2090047;59,49846713;40,53424899;23,31077035;3
2019-12-02 10:00:00+00:00;1;538,9611104;61,02444458;42,7612222;22,7763888;3
2019-12-02 10:30:00+00:00;1;625,8145549;60,32293129;44,37613932;22,75487741;3
2019-12-02 11:00:00+00:00;1;946,5844727;58,51722209;45,12616666;22,77833335;3
2019-12-02 11:30:00+00:00;0;1120,727763;54,2650013;45,15849876;22,89533329;3
2019-12-02 12:00:00+00:00;1;1338,308411;54,2650013;45,15849876;22,89533329;3
2019-12-02 12:30:00+00:00;1;1469,700012;54,2650013;45,15849876;22,89533329;3
2019-12-02 13:00:00+00:00;1;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 13:30:00+00:00;1;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 14:00:00+00:00;1;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 14:30:00+00:00;0;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 15:00:00+00:00;1;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 15:30:00+00:00;0;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 16:00:00+00:00;0;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 16:30:00+00:00;0;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 17:00:00+00:00;0;1547,666687;54,2650013;45,15849876;22,89533329;3
2019-12-02 17:30:00+00:00;0;1547,666687;48,60113017;39,45750173;22,27548695;3
2019-12-02 18:00:00+00:00;0;1547,666687;49,44375483;39,17761803;22,35346572;3
2019-12-02 18:30:00+00:00;0;1547,666687;49,31888898;39,52644475;22,14477793;3
2019-12-02 19:00:00+00:00;0;500,5860138;49,70532544;39,60613251;22,11271445;3
2019-12-02 19:30:00+00:00;0;487,1059367;49,79777781;39,91661135;22,07088852;3
2019-12-02 20:00:00+00:00;0;477,6944427;49,71057447;40,15477753;22,04870351;3
2019-12-02 20:30:00+00:00;0;474,1237539;50,58333333;40,3012778;22,05638949;3
2019-12-02 21:00:00+00:00;0;464,9333344;49,63747088;40,30575879;22,06913217;3
2019-12-02 21:30:00+00:00;0;463,7781626;49,02250862;40,3361791;22,08831628;3
2019-12-02 22:00:00+00:00;0;457,4055481;48,51888975;40,54283269;22,05622228;3
2019-12-02 22:30:00+00:00;0;446,153066;48,64128367;40,65989685;22,05602678;3
2019-12-02 23:00:00+00:00;0;437,9793091;48,53833326;40,7229449;22,03549957;3
2019-12-02 23:30:00+00:00;0;435,0166626;48,54978943;40,83900897;22,0344499;3
2019-12-03 00:00:00+00:00;0;431,4601542;48,57308451;40,92881966;22,00827217;3
2019-12-03 00:30:00+00:00;0;429,8666687;48,49833425;41,02350044;21,99505583;3
2019-12-03 01:00:00+00:00;0;429,9055583;48,54611079;41,0221494;22,02264722;3
2019-12-03 01:30:00+00:00;0;426,8507589;48,51189677;41,08003998;22,03811646;3
2019-12-03 02:00:00+00:00;0;424,0722198;48,47645632;41,18051529;22,00515874;3
2019-12-03 02:30:00+00:00;0;423,5513458;48,42833392;41,2045002;22,03155549;3
2019-12-03 03:00:00+00:00;0;422,5902354;48,47980881;41,29374123;21,98459593;3
2019-12-03 03:30:00+00:00;0;422,6469269;48,43591944;41,5710481;21,86566289;3
2019-12-03 04:00:00+00:00;0;419,1888885;48,44392713;41,80590248;21,77307447;3
2019-12-03 04:30:00+00:00;0;419,7203064;48,45703125;41,94364039;21,70372804;3
2019-12-03 05:00:00+00:00;0;417,1302694;48,49444453;42,00061099;21,67205556;3
2019-12-03 05:30:00+00:00;0;415,757665;49,36386998;41,57387733;21,69451936;3
2019-12-03 06:00:00+00:00;0;416,293101;49,73352496;39,00123405;22,18102646;3
2019-12-03 06:30:00+00:00;0;414,6333364;50,73388926;37,79505666;22,52299976;3
2019-12-03 07:00:00+00:00;0;420,2601573;50,23126411;37,07858404;22,70385011;3
2019-12-03 07:30:00+00:00;0;430,3886973;50,21611087;36,84411112;22,76583322;3
2019-12-03 08:00:00+00:00;0;436,7333272;51,58806483;37,70192528;22,42399629;3
2019-12-03 08:30:00+00:00;0;448,5410004;51,04950205;38,93837865;22,10907491;3
2019-12-03 09:00:00+00:00;0;471,0888875;50,55057526;39,07796033;22,33582179;3
2019-12-03 09:30:00+00:00;1;500,4038289;64,46768125;38,99156316;23,1459713;3
2019-12-03 10:00:00+00:00;0;518,7128499;50,87222226;39,22344526;22,8820556;3
2019-12-03 10:30:00+00:00;0;539,849233;50,94011497;39,16418775;22,96462091;3
2019-12-03 11:00:00+00:00;0;618,0762533;54,34833272;39,13566717;23,19938914;3
2019-12-03 11:30:00+00:00;1;627,5388896;57,67421405;39,14729881;23,46852112;3
2019-12-03 12:00:00+00:00;1;586,682373;57,94093831;41,03994751;23,51645184;3
2019-12-03 12:30:00+00:00;1;605,3666789;54,62111092;44,3424441;23,03144423;3
2019-12-03 13:00:00+00:00;1;695,6360168;54,32634163;46,10402107;22,85715485;3
2019-12-03 13:30:00+00:00;0;996,2936808;53,19444529;45,38500023;22,48149999;3
2019-12-03 14:00:00+00:00;1;1411,550008;56,7926623;43,7609539;21,83967431;3
2019-12-03 14:30:00+00:00;1;1724,490234;52,86530749;43,22708575;22,3324391;3
2019-12-03 15:00:00+00:00;1;1595,611104;51,8100001;43,55527751;22,1374445;3
2019-12-03 15:30:00+00:00;1;958,5452067;53,39940516;44,06014697;21,66339684;3
2019-12-03 16:00:00+00:00;1;981,9111125;52,72777748;43,38444455;21,97611141;3
2019-12-03 16:30:00+00:00;1;981,5388794;53,89446322;42,93039831;22,15326405;3
2019-12-03 17:00:00+00:00;1;967,1662699;53,2811114;43,97450002;21,79322243;3
2019-12-03 17:30:00+00:00;1;965,0777791;53,81268247;43,99973933;21,66723537;3
2019-12-03 18:00:00+00:00;0;967,7536418;49,2797699;41,07550748;21,58190791;3
2019-12-03 18:30:00+00:00;0;1021,60555;48,91888809;38,40633329;22,2414999;3
2019-12-03 19:00:00+00:00;0;1074,517619;49,2651914;37,85007286;22,05736605;3
2019-12-03 19:30:00+00:00;0;660,9517314;48,57222303;38,87216695;21,86955547;3
2019-12-03 20:00:00+00:00;0;523,5611013;48,93674342;39,45359484;21,82393901;3
2019-12-03 20:30:00+00:00;0;469,2059377;48,8478934;39,63506508;21,76795197;3
2019-12-03 21:00:00+00:00;0;472,672226;48,87800789;39,90604273;21,76764011;3
2019-12-03 21:30:00+00:00;0;475,8425293;48,8941199;40,07125918;21,75432555;3
2019-12-03 22:00:00+00:00;0;474,6300761;48,91055552;40,14288902;21,71922175;3
2019-12-03 22:30:00+00:00;0;470,6676229;48,62789281;40,20266533;21,70590591;3
2019-12-03 23:00:00+00:00;0;469,7381185;48,57111041;40,29777781;21,62377771;3
2019-12-03 23:30:00+00:00;0;466,0666707;48,59404246;40,49454371;21,56368764;3
2019-12-04 00:00:00+00:00;0;463,5494232;48,58683904;40,68867111;21,52247143;3
2019-12-04 00:30:00+00:00;0;460,4555562;48,81777827;40,76588821;21,54055532;3
2019-12-04 01:00:00+00:00;0;462,0356344;48,79697355;40,70331001;21,59105968;3
2019-12-04 01:30:00+00:00;0;459,1325684;48,84444364;40,71433322;21,6067222;3
2019-12-04 02:00:00+00:00;0;455,5000051;48,81109174;40,7701683;21,59786193;3
2019-12-04 02:30:00+00:00;0;456,3170471;48,92628288;40,55821482;21,58444246;3
2019-12-04 03:00:00+00:00;0;457,3000031;48,20444425;39,82605489;21,57472229;3
2019-12-04 03:30:00+00:00;0;456,4001973;48,17231814;39,91448085;21,60216681;3
2019-12-04 04:00:00+00:00;0;453,3450216;48,46333377;39,88988876;21,53177802;3
2019-12-04 04:30:00+00:00;0;449,3055623;48,375;39,47102865;21,47583167;3
2019-12-04 05:00:00+00:00;0;449,5779724;48,72666613;39,89188894;21,3079443;3
2019-12-04 05:30:00+00:00;0;450,5111084;49,87220256;40,79714266;20,92354012;3
2019-12-04 06:00:00+00:00;0;448,7597605;50,61969312;38,72782071;21,41945966;3
2019-12-04 06:30:00+00:00;0;448,3111064;50,91555595;36,03422228;22,07555548;3
2019-12-04 07:00:00+00:00;0;453,7197316;49,83722242;35,16084099;22,33800157;3
2019-12-04 07:30:00+00:00;0;461,5398509;50,10444387;34,65916634;22,5614446;3
2019-12-04 08:00:00+00:00;1;471,5055491;58,72735659;35,51422183;22,84130446;3
2019-12-04 08:30:00+00:00;1;473,9149424;60,62975121;37,46860377;23,2202549;3
2019-12-04 09:00:00+00:00;0;483,8444468;51,13055611;37,05772146;22,74822235;3
2019-12-04 09:30:00+00:00;1;610,227773;51,60647519;36,59091568;23,06148847;3
2019-12-04 10:00:00+00:00;1;925,7888794;55,1588885;37,03655624;23,399278;3
