,occupancy,sensor_name,co2,noise,humidity,temperature
2019-11-21 02:00:00+00:00,0,ROOM 3,427.9888916015625,48.524559020996094,38.19978586832682,21.570884704589844
2019-11-21 02:15:00+00:00,0,ROOM 3,431.4888916015625,48.498888651529946,38.22222137451172,21.57788912455241
2019-11-21 02:30:00+00:00,0,ROOM 3,428.41111246744794,48.43777847290039,38.32022221883138,21.5428892771403
2019-11-21 02:45:00+00:00,0,ROOM 3,426.42259724934894,48.49199295043945,38.331390380859375,21.552448908487957
2019-11-21 03:00:00+00:00,0,ROOM 3,426.1555480957031,48.61666615804037,38.15355682373047,21.62933349609375
2019-11-21 03:15:00+00:00,0,ROOM 3,420.6888936360677,48.56000010172526,38.158111572265625,21.620888392130535
2019-11-21 03:30:00+00:00,0,ROOM 3,418.3900451660156,48.56777826944987,38.25055440266927,21.5858891805013
2019-11-21 03:45:00+00:00,0,ROOM 3,420.94444783528644,48.65816116333008,38.35290400187174,21.554114659627277
2019-11-21 04:00:00+00:00,0,ROOM 3,417.8222249348958,48.55999883015951,38.42644373575846,21.524333318074543
2019-11-21 04:15:00+00:00,0,ROOM 3,419.02222696940106,48.493334452311196,38.46099980672201,21.520888646443684
2019-11-21 04:30:00+00:00,0,ROOM 3,416.90574137369794,48.46161015828451,38.48094940185547,21.497107187906902
2019-11-21 04:45:00+00:00,0,ROOM 3,418.7888895670573,48.47999954223633,38.546555836995445,21.482444763183594
2019-11-21 05:00:00+00:00,0,ROOM 3,420.3333333333333,48.47666676839193,38.59822209676107,21.46844418843587
2019-11-21 05:15:00+00:00,0,ROOM 3,417.1639811197917,48.559731801350914,38.53259150187174,21.50041389465332
2019-11-21 05:30:00+00:00,0,ROOM 3,416.04444376627606,49.552223205566406,38.631221771240234,21.473777770996094
2019-11-21 05:45:00+00:00,0,ROOM 3,413.3777770996094,48.9555549621582,38.20111083984375,21.537444432576496
2019-11-21 06:00:00+00:00,0,ROOM 3,411.3747253417969,48.577779134114586,36.47177759806315,21.78611119588216
2019-11-21 06:15:00+00:00,0,ROOM 3,411.2888895670573,49.04781595865885,35.78414535522461,22.06007703145345
2019-11-21 06:30:00+00:00,0,ROOM 3,416.1222229003906,50.333334604899086,34.98100026448568,22.262000401814777
2019-11-21 06:45:00+00:00,0,ROOM 3,410.96666463216144,49.444445292154946,34.54699961344401,22.333667119344074
2019-11-21 07:00:00+00:00,0,ROOM 3,404.9954020182292,50.65229924519857,34.31857045491537,22.175038019816082
2019-11-21 07:15:00+00:00,0,ROOM 3,404.7111002604167,51.382222493489586,34.427666982014976,21.950110753377277
2019-11-21 07:30:00+00:00,0,ROOM 3,403.8888854980469,50.37888844807943,34.529555002848305,21.907888412475586
2019-11-21 07:45:00+00:00,0,ROOM 3,407.03102620442706,50.50444539388021,34.55911127726237,21.85877799987793
2019-11-21 08:00:00+00:00,0,ROOM 3,412.94444783528644,49.89540227254232,34.62085469563802,21.88745943705241
2019-11-21 08:15:00+00:00,0,ROOM 3,414.6222330729167,49.17222213745117,33.91299947102865,22.10688845316569
2019-11-21 08:30:00+00:00,0,ROOM 3,424.08888753255206,49.485555013020836,33.97577794392904,22.315555572509766
2019-11-21 08:45:00+00:00,0,ROOM 3,432.83409627278644,49.99501927693685,33.75690841674805,22.54057439168294
2019-11-21 09:00:00+00:00,0,ROOM 3,440.57777913411456,51.346666971842446,33.691332499186196,22.610666275024414
2019-11-21 09:15:00+00:00,0,ROOM 3,450.1888834635417,57.916666666666664,36.131221771240234,22.94266700744629
2019-11-21 09:30:00+00:00,0,ROOM 3,463.96666463216144,57.7624142964681,37.91770553588867,23.37713050842285
2019-11-21 09:45:00+00:00,0,ROOM 3,496.8999938964844,57.66555658976237,38.95966720581055,23.696333567301433
2019-11-21 10:00:00+00:00,2,ROOM 3,633.5999959309896,55.903334299723305,39.18333180745443,23.877222061157227
2019-11-21 10:15:00+00:00,5,ROOM 3,842.0367838541666,54.756665547688804,39.36133321126302,24.02411142985026
2019-11-21 10:30:00+00:00,5,ROOM 3,1032.0777791341145,54.41812260945638,39.361778259277344,24.24229558308919
2019-11-21 10:45:00+00:00,4,ROOM 3,1156.0444742838542,50.63333257039388,34.62133280436198,23.779333114624023
2019-11-21 11:00:00+00:00,6,ROOM 3,1269.3999837239583,51.591111501057945,33.37333297729492,23.55733299255371
2019-11-21 11:15:00+00:00,4,ROOM 3,1373.8126220703125,52.18398412068685,32.95648956298828,23.550808588663738
2019-11-21 11:30:00+00:00,5,ROOM 3,841.3666585286459,53.56000010172526,33.353556315104164,23.44877815246582
2019-11-21 11:45:00+00:00,0,ROOM 3,621.3110961914062,51.92555618286133,33.13555653889974,23.458110809326172
2019-11-21 12:00:00+00:00,0,ROOM 3,561.9360148111979,52.07111104329427,32.91822179158529,23.4163335164388
2019-11-21 12:15:00+00:00,0,ROOM 3,553.9888916015625,50.25708770751953,33.24427159627279,23.428593317667644
2019-11-21 12:30:00+00:00,0,ROOM 3,543.8777872721354,50.93111038208008,33.10711161295573,23.43999989827474
2019-11-21 12:45:00+00:00,0,ROOM 3,532.8888956705729,50.78666559855143,33.174888610839844,23.321888605753582
2019-11-21 13:00:00+00:00,0,ROOM 3,538.1187540690104,51.37157185872396,33.44363149007162,23.008635838826496
2019-11-21 13:15:00+00:00,0,ROOM 3,544.7333577473959,51.83999888102213,33.793999989827476,22.86566734313965
2019-11-21 13:30:00+00:00,0,ROOM 3,548.5222371419271,50.73222223917643,33.79300053914388,22.90333366394043
2019-11-21 13:45:00+00:00,0,ROOM 3,548.9509480794271,50.47111129760742,33.62111155192057,23.09488868713379
2019-11-21 14:00:00+00:00,0,ROOM 3,558.0333251953125,50.63084157307943,33.414493560791016,23.20052146911621
2019-11-21 14:15:00+00:00,0,ROOM 3,557.9222208658854,50.21777852376302,33.290444691975914,23.29599952697754
2019-11-21 14:30:00+00:00,0,ROOM 3,560.7777913411459,51.72111129760742,33.472222646077476,23.173444112141926
2019-11-21 14:45:00+00:00,0,ROOM 3,568.8938802083334,52.02340952555338,33.92665481567383,22.848969141642254
2019-11-21 15:00:00+00:00,0,ROOM 3,570.8888956705729,51.72666676839193,34.05922190348307,22.693888982137043
2019-11-21 15:15:00+00:00,0,ROOM 3,574.5444539388021,50.970001220703125,33.880332946777344,22.645889282226562
2019-11-21 15:30:00+00:00,0,ROOM 3,575.417236328125,50.426283518473305,33.86742146809896,22.58411471048991
2019-11-21 15:45:00+00:00,0,ROOM 3,575.4333292643229,50.14666620890299,33.79977671305338,22.5276673634847
2019-11-21 16:00:00+00:00,0,ROOM 3,563.5777791341146,50.18555450439453,33.66266759236654,22.525222142537434
2019-11-21 16:15:00+00:00,0,ROOM 3,559.9222208658854,49.42555491129557,33.271776835123696,22.66366704305013
2019-11-21 16:30:00+00:00,0,ROOM 3,547.5,50.8471425374349,33.48323059082031,22.59665870666504
2019-11-21 16:45:00+00:00,0,ROOM 3,541.9333292643229,49.40222295125326,33.44366709391276,22.715667088826496
2019-11-21 17:00:00+00:00,0,ROOM 3,536.3444417317709,50.43777720133463,32.81677754720052,22.97399965922038
2019-11-21 17:15:00+00:00,0,ROOM 3,523.6103108723959,49.049886067708336,32.253597259521484,22.965364456176758
2019-11-21 17:30:00+00:00,0,ROOM 3,514.8333333333334,50.22777811686198,32.53522237141927,22.652111053466797
2019-11-21 17:45:00+00:00,0,ROOM 3,500.1222229003906,49.69777806599935,32.76722208658854,22.427000045776367
2019-11-21 18:00:00+00:00,0,ROOM 3,483.1555582682292,49.92333221435547,32.8628896077474,22.327332814534504
2019-11-21 18:15:00+00:00,0,ROOM 3,474.76666259765625,49.59854380289713,32.82813390096029,22.274628321329754
2019-11-21 18:30:00+00:00,0,ROOM 3,464.55555216471356,49.51333363850912,32.97355651855469,22.162555694580078
2019-11-21 18:45:00+00:00,0,ROOM 3,458.8111165364583,49.49777857462565,33.00211079915365,22.122111002604168
2019-11-21 19:00:00+00:00,0,ROOM 3,451.83563232421875,49.757433573404946,33.32577387491862,22.02159372965495
2019-11-21 19:15:00+00:00,0,ROOM 3,441.2333272298177,49.715554555257164,33.59533437093099,22.026110967000324
2019-11-21 19:30:00+00:00,0,ROOM 3,435.5,49.674444834391274,33.899000803629555,22.03933334350586
2019-11-21 19:45:00+00:00,0,ROOM 3,434.5184020996094,49.56999969482422,34.10777791341146,22.04533322652181
2019-11-21 20:00:00+00:00,0,ROOM 3,438.0,49.574022928873696,34.35804875691732,22.054176330566406
2019-11-21 20:15:00+00:00,0,ROOM 3,440.95556640625,49.596666971842446,34.45177714029948,22.020222345987957
2019-11-21 20:30:00+00:00,0,ROOM 3,446.8888854980469,49.573333740234375,34.411109924316406,21.9896666208903
2019-11-21 20:45:00+00:00,0,ROOM 3,448.23448689778644,49.00226084391276,34.66340255737305,21.95338312784831
2019-11-21 21:00:00+00:00,0,ROOM 3,441.7777811686198,49.00555547078451,34.91433334350586,21.94177754720052
2019-11-21 21:15:00+00:00,0,ROOM 3,441.7777811686198,48.934444427490234,35.161112467447914,21.933666229248047
2019-11-21 21:30:00+00:00,0,ROOM 3,444.65517171223956,48.823830922444664,35.40632120768229,21.914119084676106
2019-11-21 21:45:00+00:00,0,ROOM 3,445.2000020345052,48.67000071207682,35.52288945515951,21.926778157552082
2019-11-21 22:00:00+00:00,0,ROOM 3,445.54444376627606,48.48444366455078,35.70000076293945,21.870444615681965
2019-11-21 22:15:00+00:00,0,ROOM 3,445.71148681640625,48.243333180745445,35.8684450785319,21.829222361246746
2019-11-21 22:30:00+00:00,0,ROOM 3,441.90000406901044,48.214865366617836,36.063428243001304,21.804264704386394
2019-11-21 22:45:00+00:00,0,ROOM 3,442.93333943684894,48.241110483805336,36.189222971598305,21.791889190673828
2019-11-21 23:00:00+00:00,0,ROOM 3,438.8333333333333,48.20888900756836,36.37033335367838,21.749555587768555
2019-11-21 23:15:00+00:00,0,ROOM 3,439.58428955078125,48.17417653401693,36.44662348429362,21.741525014241535
2019-11-21 23:30:00+00:00,0,ROOM 3,439.6111145019531,48.169577280680336,36.62237548828125,21.692923227945965
2019-11-21 23:45:00+00:00,0,ROOM 3,441.56667073567706,48.41999944051107,36.75899887084961,21.646333694458008
2019-11-22 00:00:00+00:00,0,ROOM 3,438.58966064453125,48.46666590372721,36.811333974202476,21.635221481323242
2019-11-22 00:15:00+00:00,0,ROOM 3,438.6777750651042,48.39501953125,36.75859832763672,21.67999203999837
2019-11-22 00:30:00+00:00,0,ROOM 3,437.7111104329427,48.42777760823568,36.83411153157552,21.670000076293945
2019-11-22 00:45:00+00:00,0,ROOM 3,435.522216796875,48.38888931274414,36.85277811686198,21.686555862426758
2019-11-22 01:00:00+00:00,0,ROOM 3,433.96014404296875,48.45283508300781,36.99642435709635,21.654314041137695
2019-11-22 01:15:00+00:00,0,ROOM 3,433.23333740234375,48.47333272298177,37.018890380859375,21.660777409871418
2019-11-22 01:30:00+00:00,0,ROOM 3,432.8222249348958,48.66888936360677,37.14055506388346,21.62733332316081
2019-11-22 01:45:00+00:00,0,ROOM 3,436.81532796223956,48.71999994913737,37.21533457438151,21.609999974568684
2019-11-22 02:00:00+00:00,0,ROOM 3,434.8777669270833,48.649923960367836,37.16907246907552,21.6597162882487
2019-11-22 02:15:00+00:00,0,ROOM 3,432.5,48.69111124674479,37.23544438680013,21.659666697184246
2019-11-22 02:30:00+00:00,0,ROOM 3,432.95555623372394,48.9022216796875,37.34999974568685,21.62911097208659
2019-11-22 02:45:00+00:00,0,ROOM 3,429.0835266113281,48.94961675008138,37.38465881347656,21.646758397420246
2019-11-22 03:00:00+00:00,0,ROOM 3,429.1444396972656,48.893332163492836,37.34299977620443,21.68055534362793
2019-11-22 03:15:00+00:00,0,ROOM 3,429.48888142903644,48.92222213745117,37.375555674235024,21.716110865275066
2019-11-22 03:30:00+00:00,0,ROOM 3,429.35669962565106,48.9695790608724,37.470306396484375,21.683425267537434
2019-11-22 03:45:00+00:00,0,ROOM 3,426.7888895670573,48.957777659098305,37.705665588378906,21.581666946411133
2019-11-22 04:00:00+00:00,0,ROOM 3,429.8555603027344,48.98444366455078,37.756221771240234,21.577777862548828
2019-11-22 04:15:00+00:00,0,ROOM 3,427.6697285970052,48.985555013020836,37.872222900390625,21.534777959187824
2019-11-22 04:30:00+00:00,0,ROOM 3,424.9111022949219,48.973410288492836,37.97485097249349,21.512126286824543
2019-11-22 04:45:00+00:00,0,ROOM 3,428.7444356282552,48.97888946533203,38.0033327738444,21.526999791463215
2019-11-22 05:00:00+00:00,0,ROOM 3,426.46665445963544,48.897778828938804,38.15577824910482,21.469666798909504
2019-11-22 05:15:00+00:00,0,ROOM 3,427.22068277994794,48.90808359781901,38.2135861714681,21.467877705891926
2019-11-22 05:30:00+00:00,0,ROOM 3,427.09999593098956,49.954444885253906,38.237998962402344,21.481666564941406
2019-11-22 05:45:00+00:00,0,ROOM 3,427.1333312988281,50.300000508626304,38.024888356526695,21.497222264607746
2019-11-22 06:00:00+00:00,0,ROOM 3,428.3544108072917,48.663333892822266,37.36933390299479,21.58977762858073
2019-11-22 06:15:00+00:00,0,ROOM 3,425.24444580078125,48.96747080485026,36.57544453938802,21.964808146158855
2019-11-22 06:30:00+00:00,0,ROOM 3,422.4888916015625,49.826666514078774,36.286444346110024,22.14544423421224
2019-11-22 06:45:00+00:00,0,ROOM 3,425.2222188313802,49.4433339436849,36.12688954671224,22.259888966878254
2019-11-22 07:00:00+00:00,0,ROOM 3,417.9988505045573,48.81360117594401,36.16930262247721,22.2844975789388
2019-11-22 07:15:00+00:00,0,ROOM 3,418.09999593098956,49.67222213745117,36.1272226969401,22.32099978129069
2019-11-22 07:30:00+00:00,0,ROOM 3,416.2000020345052,48.8455556233724,35.87622324625651,22.53077761332194
2019-11-22 07:45:00+00:00,0,ROOM 3,419.682373046875,49.440652211507164,35.81426874796549,22.610302607218426
2019-11-22 08:00:00+00:00,0,ROOM 3,422.8444417317708,49.93000030517578,36.15266672770182,22.650110880533855
2019-11-22 08:15:00+00:00,0,ROOM 3,426.06666056315106,50.985555013020836,37.055222829182945,22.40911102294922
2019-11-22 08:30:00+00:00,0,ROOM 3,432.1934814453125,52.47111129760742,37.712111155192055,22.291556040445965
2019-11-22 08:45:00+00:00,0,ROOM 3,445.8555603027344,58.700995127360024,38.21542104085287,22.939122517903645
2019-11-22 09:00:00+00:00,0,ROOM 3,459.1222229003906,58.41555658976237,38.22066752115885,23.92366663614909
2019-11-22 09:15:00+00:00,0,ROOM 3,485.94444783528644,56.3488883972168,38.861778259277344,24.239999771118164
2019-11-22 09:30:00+00:00,0,ROOM 3,622.4195353190104,57.010537465413414,39.622571309407554,23.85275141398112
2019-11-22 09:45:00+00:00,4,ROOM 3,809.5889078776041,53.326666514078774,40.26988855997721,23.30500030517578
2019-11-22 10:00:00+00:00,4,ROOM 3,970.1000162760416,60.547777811686196,40.43077723185221,23.237333297729492
2019-11-22 10:15:00+00:00,4,ROOM 3,1027.4850667317708,62.973333994547524,42.11777877807617,24.175778071085613
2019-11-22 10:30:00+00:00,2,ROOM 3,1021.5111287434896,62.56164805094401,43.29996999104818,24.724279403686523
2019-11-22 10:45:00+00:00,1,ROOM 3,968.7222290039062,60.545555114746094,44.4131113688151,24.76799964904785
2019-11-22 11:00:00+00:00,6,ROOM 3,1319.3000081380208,64.71666717529297,45.237222035725914,24.677555084228516
2019-11-22 11:15:00+00:00,7,ROOM 3,1648.7593994140625,62.22329457600912,45.944559733072914,24.67517598470052
2019-11-22 11:30:00+00:00,6,ROOM 3,1902.1333414713542,58.76122538248698,44.95400365193685,24.480812708536785
2019-11-22 11:45:00+00:00,5,ROOM 3,2088.788859049479,53.64111073811849,40.12033208211263,23.80011049906413
2019-11-22 12:00:00+00:00,7,ROOM 3,2314.1765950520835,57.37111028035482,39.10288874308268,23.732556025187176
2019-11-22 12:15:00+00:00,6,ROOM 3,2125.291544596354,54.64816157023112,38.30756759643555,23.79250971476237
2019-11-22 12:30:00+00:00,5,ROOM 3,960.4444376627604,50.79888916015625,38.32366689046224,24.241222381591797
2019-11-22 12:45:00+00:00,0,ROOM 3,731.4666544596354,49.56777826944987,38.74277877807617,24.45633316040039
2019-11-22 13:00:00+00:00,2,ROOM 3,627.3103434244791,50.34923426310221,38.82280349731445,24.513574600219727
2019-11-22 13:15:00+00:00,1,ROOM 3,612.1333414713541,53.40222295125326,37.87788772583008,23.8782221476237
2019-11-22 13:30:00+00:00,1,ROOM 3,657.9555460611979,53.717777252197266,38.17477798461914,23.718111673990887
2019-11-22 13:45:00+00:00,0,ROOM 3,703.2444458007812,51.37586339314779,37.445855458577476,23.872145970662434
2019-11-22 14:00:00+00:00,1,ROOM 3,631.3222452799479,56.496665954589844,37.300000508626304,24.02722231547038
2019-11-22 14:15:00+00:00,0,ROOM 3,613.2666625976562,58.47222137451172,37.85366694132487,24.186444600423176
2019-11-22 14:30:00+00:00,0,ROOM 3,616.1816202799479,60.2944450378418,37.4490000406901,24.47788937886556
2019-11-22 14:45:00+00:00,0,ROOM 3,634.8444620768229,55.26417668660482,38.6412722269694,24.628873189290363
2019-11-22 15:00:00+00:00,1,ROOM 3,696.0444539388021,56.77555592854818,40.19211196899414,24.432444254557293
2019-11-22 15:15:00+00:00,2,ROOM 3,766.0555623372396,58.91222127278646,40.77766672770182,24.409778594970703
2019-11-22 15:30:00+00:00,6,ROOM 3,999.3325805664062,58.42203013102213,41.33231099446615,24.372168223063152
2019-11-22 15:45:00+00:00,6,ROOM 3,1248.522216796875,57.36000061035156,41.88722229003906,24.22344398498535
2019-11-22 16:00:00+00:00,5,ROOM 3,1489.2333577473958,58.40000025431315,42.22677866617838,24.234110514322918
2019-11-22 16:15:00+00:00,6,ROOM 3,1694.0727945963542,58.153333028157554,42.561999003092446,24.194778442382812
2019-11-22 16:30:00+00:00,7,ROOM 3,1836.9222005208333,58.31402333577474,42.86436335245768,24.21527926127116
2019-11-22 16:45:00+00:00,5,ROOM 3,1929.300048828125,62.06222152709961,40.862555185953774,23.861666361490887
2019-11-22 17:00:00+00:00,7,ROOM 3,1998.8221842447917,60.65777842203776,39.41277821858724,23.36133321126302
2019-11-22 17:15:00+00:00,6,ROOM 3,2058.162801106771,57.84873580932617,37.849908192952476,23.495751063028973
2019-11-22 17:30:00+00:00,7,ROOM 3,1535.3110758463542,56.36157099405924,37.30895868937174,23.49775505065918
2019-11-22 17:45:00+00:00,0,ROOM 3,966.0666910807291,55.2477773030599,37.04022216796875,23.41088930765788
2019-11-22 18:00:00+00:00,0,ROOM 3,739.7904256184896,55.5638313293457,37.376625061035156,23.007551829020183
2019-11-22 18:15:00+00:00,0,ROOM 3,622.45556640625,55.8011105855306,37.76911163330078,22.68577829996745
2019-11-22 18:30:00+00:00,0,ROOM 3,575.7000122070312,54.460000356038414,37.94111124674479,22.52566655476888
2019-11-22 18:45:00+00:00,0,ROOM 3,536.1578776041666,52.0566660563151,38.100999196370445,22.393665949503582
2019-11-22 19:00:00+00:00,0,ROOM 3,511.59999593098956,49.08651351928711,38.24154408772787,22.316256841023762
2019-11-22 19:15:00+00:00,0,ROOM 3,496.4666748046875,48.542222340901695,38.189666748046875,22.32733408610026
2019-11-22 19:30:00+00:00,0,ROOM 3,480.8999938964844,48.47444407145182,38.35611089070638,22.29544448852539
2019-11-22 19:45:00+00:00,0,ROOM 3,466.3187764485677,48.50973129272461,38.51609547932943,22.267506281534832
2019-11-22 20:00:00+00:00,0,ROOM 3,456.94444783528644,48.48333231608073,38.677443186442055,22.215111414591473
2019-11-22 20:15:00+00:00,0,ROOM 3,455.55555216471356,48.411109924316406,38.84600067138672,22.14233334859212
2019-11-22 20:30:00+00:00,0,ROOM 3,454.2616882324219,48.36555608113607,38.962666829427086,22.123999913533527
2019-11-22 20:45:00+00:00,0,ROOM 3,451.4888916015625,48.343563079833984,38.94910430908203,22.175214131673176
2019-11-22 21:00:00+00:00,0,ROOM 3,451.91111246744794,48.24222183227539,38.99877802530924,22.14122200012207
2019-11-22 21:15:00+00:00,0,ROOM 3,448.04444376627606,48.245557149251304,39.05800120035807,22.09144465128581
2019-11-22 21:30:00+00:00,0,ROOM 3,444.4547932942708,48.29348500569662,38.99296188354492,22.105602900187176
2019-11-22 21:45:00+00:00,0,ROOM 3,446.7222188313802,48.25270207722982,39.027652740478516,22.08157475789388
2019-11-22 22:00:00+00:00,0,ROOM 3,443.0111083984375,47.99920654296875,39.172690073649086,21.993515650431316
2019-11-22 22:15:00+00:00,0,ROOM 3,440.12119547526044,47.95666631062826,39.27288945515951,21.972111384073894
2019-11-22 22:30:00+00:00,0,ROOM 3,440.7554423014323,47.91881306966146,39.34848658243815,21.963547388712566
2019-11-22 22:45:00+00:00,0,ROOM 3,436.3063456217448,48.19666544596354,39.39044443766276,21.946889241536457
2019-11-22 23:00:00+00:00,0,ROOM 3,438.40000406901044,48.24000040690104,39.341444651285805,21.98033396402995
2019-11-22 23:15:00+00:00,0,ROOM 3,432.662841796875,48.21877415974935,39.31391906738281,22.01793607076009
2019-11-22 23:30:00+00:00,0,ROOM 3,433.54444376627606,48.17042922973633,39.34499994913737,22.02144495646159
2019-11-22 23:45:00+00:00,0,ROOM 3,434.1777750651042,48.22777811686198,39.38933436075846,22.00177764892578
2019-11-25 00:00:00+00:00,0,ROOM 3,443.29578653971356,48.5568593343099,41.557701110839844,21.56160545349121
2019-11-25 00:15:00+00:00,0,ROOM 3,447.8222249348958,48.46999994913737,41.63100051879883,21.544999440511067
2019-11-25 00:30:00+00:00,0,ROOM 3,449.47777303059894,48.37444305419922,41.69633356730143,21.52288881937663
2019-11-25 00:45:00+00:00,0,ROOM 3,451.2229817708333,48.336666107177734,41.67311096191406,21.540111541748047
2019-11-25 01:00:00+00:00,0,ROOM 3,449.7999979654948,48.15574645996094,41.76912943522135,21.512873967488606
2019-11-25 01:15:00+00:00,0,ROOM 3,450.51111857096356,48.217777252197266,41.694444020589195,21.537445068359375
2019-11-25 01:30:00+00:00,0,ROOM 3,451.3333435058594,48.0466677347819,41.84377797444662,21.481000264485676
2019-11-25 01:45:00+00:00,0,ROOM 3,450.77394612630206,47.97685877482096,41.92842102050781,21.453627904256184
2019-11-25 02:00:00+00:00,0,ROOM 3,446.46666463216144,48.03333409627279,41.914110819498696,21.452666600545246
