,occupancy,co2,noise,humidity,temperature
2019-11-01 12:45:00+00:00,0,511.56666056315106,51.758888244628906,42.40122095743815,21.659777959187824
2019-11-01 13:00:00+00:00,0,499.0544026692708,52.3290049235026,42.5649528503418,21.63563601175944
2019-11-01 13:15:00+00:00,0,494.73333740234375,52.26777776082357,42.66999944051107,21.708444595336914
2019-11-01 13:30:00+00:00,0,500.92222086588544,56.72892761230469,43.72197977701823,21.731823603312176
2019-11-01 13:45:00+00:00,0,497.76512654622394,57.85888799031576,45.442221323649086,21.639888763427734
2019-11-01 14:00:00+00:00,0,495.9666748046875,56.29080454508463,45.98764673868815,21.707175572713215
2019-11-01 14:15:00+00:00,0,554.1842956542969,55.87682088216146,46.31419118245443,21.720847447713215
2019-11-01 14:30:00+00:00,0,749.1666666666666,59.132222493489586,46.587554931640625,21.744333267211914
2019-11-01 14:45:00+00:00,0,834.7697347005209,57.16816075642904,46.746480305989586,21.763299306233723
2019-11-01 15:00:00+00:00,0,863.2183837890625,59.18777720133463,46.89922205607096,21.79222234090169
2019-11-01 15:15:00+00:00,0,881.3333536783854,56.82777786254883,46.987555185953774,21.87933349609375
2019-11-01 15:30:00+00:00,0,878.5394490559896,54.00555547078451,46.430999755859375,21.8836669921875
2019-11-01 15:45:00+00:00,0,870.4777628580729,52.46222178141276,45.35597356160482,21.834448496500652
2019-11-01 16:00:00+00:00,0,875.7000122070312,52.632223765055336,45.175000508626304,21.812000274658203
2019-11-01 16:15:00+00:00,0,787.2777913411459,53.41333262125651,45.22966639200846,21.801666895548504
2019-11-01 16:30:00+00:00,0,598.8088175455729,52.67961629231771,45.05704243977865,21.910236994425457
2019-11-01 16:45:00+00:00,0,534.6444498697916,53.19555536905924,45.22822189331055,21.961889266967773
2019-11-01 17:00:00+00:00,0,515.6222229003906,51.93222173055013,45.42733256022135,21.964000701904297
2019-11-01 17:15:00+00:00,0,532.1838989257812,51.68555577596029,46.41426086425781,21.66608428955078
2019-11-01 17:30:00+00:00,0,543.1222330729166,52.777777353922524,47.052111307779946,21.46555519104004
2019-11-01 17:45:00+00:00,0,540.4222208658854,51.5566660563151,47.45966720581055,21.368778228759766
2019-11-01 18:00:00+00:00,0,532.0252888997396,50.72111129760742,47.89588928222656,21.29633331298828
2019-11-01 18:15:00+00:00,0,524.7777709960938,50.44241460164388,48.12610371907552,21.252049763997395
2019-11-01 18:30:00+00:00,0,516.7333374023438,50.846665700276695,48.4456672668457,21.218555450439453
2019-11-01 18:45:00+00:00,0,502.8666585286458,50.68888854980469,48.66988881429037,21.19599978129069
2019-11-01 19:00:00+00:00,0,489.9494222005208,48.780267079671226,48.72596232096354,21.20945994059245
2019-11-01 19:15:00+00:00,0,475.75555419921875,48.10888926188151,48.75677744547526,21.22533353169759
2019-11-01 19:30:00+00:00,0,467.59999593098956,48.68000030517578,49.19166692097982,21.17388916015625
2019-11-01 19:45:00+00:00,0,458.4233703613281,48.51555633544922,49.3085568745931,21.165555318196613
2019-11-01 20:00:00+00:00,0,454.1888834635417,48.5585823059082,49.31863657633463,21.161570866902668
2019-11-01 20:15:00+00:00,0,446.04444376627606,48.583333333333336,49.37533315022787,21.13433265686035
2019-11-01 20:30:00+00:00,0,441.2000020345052,48.539999643961586,49.3871103922526,21.127333958943684
2019-11-01 20:45:00+00:00,0,444.73524983723956,48.4870491027832,49.382283528645836,21.121042251586914
2019-11-01 21:00:00+00:00,0,444.88889567057294,48.25555547078451,49.34733327229818,21.125555674235027
2019-11-01 21:15:00+00:00,0,445.95555623372394,47.962223052978516,49.35466639200846,21.117777506510418
2019-11-01 21:30:00+00:00,0,447.89808146158856,47.741111755371094,49.36555480957031,21.11055564880371
2019-11-01 21:45:00+00:00,0,445.61110432942706,47.82394663492838,49.31421788533529,21.117015202840168
2019-11-01 22:00:00+00:00,0,447.25555419921875,47.823046366373696,49.26508712768555,21.13408915201823
2019-11-01 22:15:00+00:00,0,441.6888936360677,47.756665547688804,49.24377695719401,21.13855489095052
2019-11-01 22:30:00+00:00,0,442.5122578938802,47.7121836344401,49.244659423828125,21.139750798543293
2019-11-01 22:45:00+00:00,0,440.7616475423177,47.71333312988281,49.20366668701172,21.155333201090496
2019-11-01 23:00:00+00:00,0,445.8222147623698,47.721110026041664,49.24433390299479,21.14300028483073
2019-11-01 23:15:00+00:00,0,445.08046468098956,47.666282653808594,49.22147115071615,21.143747329711914
2019-11-01 23:30:00+00:00,0,443.3111063639323,47.72333272298177,49.112223307291664,21.182777404785156
2019-11-01 23:45:00+00:00,0,440.6888936360677,47.694444020589195,49.128222147623696,21.189556121826172
2019-11-04 00:00:00+00:00,0,435.2337137858073,47.66222127278646,49.986778259277344,20.828332901000977
2019-11-04 00:15:00+00:00,0,434.8777770996094,47.689579010009766,50.008792877197266,20.813364664713543
2019-11-04 00:30:00+00:00,0,432.72222900390625,47.645556131998696,50.04366683959961,20.79344431559245
2019-11-04 00:45:00+00:00,0,435.41111246744794,47.674444834391274,50.04877726236979,20.789666493733723
2019-11-04 01:00:00+00:00,0,434.64405314127606,47.66176096598307,50.053826649983726,20.78817621866862
2019-11-04 01:15:00+00:00,0,433.8222249348958,47.64444478352865,50.05188878377279,20.7891108194987
2019-11-04 01:30:00+00:00,0,433.2000020345052,47.64111073811849,50.10266621907552,20.774999618530273
2019-11-04 01:45:00+00:00,0,434.37318929036456,47.643333435058594,50.09822209676107,20.771888732910156
2019-11-04 02:00:00+00:00,0,430.73333740234375,47.64639790852865,50.11582692464193,20.768291473388672
2019-11-04 02:15:00+00:00,0,432.8111165364583,47.61888758341471,50.1815554300944,20.752444585164387
2019-11-04 02:30:00+00:00,0,436.0,47.651110331217446,50.130332946777344,20.76877784729004
2019-11-04 02:45:00+00:00,0,433.54368082682294,47.63490549723307,50.1615244547526,20.765452067057293
2019-11-04 03:00:00+00:00,0,433.50001017252606,47.63222122192383,50.192666371663414,20.778444290161133
2019-11-04 03:15:00+00:00,0,431.6666666666667,47.608890533447266,50.17744445800781,20.79433314005534
2019-11-04 03:30:00+00:00,0,429.262451171875,47.59689585367838,50.27685801188151,20.766728083292644
2019-11-04 03:45:00+00:00,0,432.1777852376302,47.61000061035156,50.30744425455729,20.762889226277668
2019-11-04 04:00:00+00:00,0,430.06666056315106,47.60555521647135,50.2706667582194,20.790555953979492
2019-11-04 04:15:00+00:00,0,427.817626953125,47.63111114501953,50.2598876953125,20.80666669209798
2019-11-04 04:30:00+00:00,0,432.3111063639323,47.619309743245445,50.27747472127279,20.815916061401367
2019-11-04 04:45:00+00:00,0,429.0888977050781,47.64666748046875,50.29322306315104,20.81166648864746
2019-11-04 05:00:00+00:00,0,430.6333312988281,47.722222646077476,50.288778940836586,20.83300018310547
2019-11-04 05:15:00+00:00,0,427.75096638997394,50.066052754720054,50.336554209391274,20.819766362508137
2019-11-04 05:30:00+00:00,0,425.57777913411456,50.70555623372396,50.23633321126302,20.85355567932129
2019-11-04 05:45:00+00:00,0,426.1555582682292,51.67333475748698,49.91922251383463,20.849889119466145
2019-11-04 06:00:00+00:00,0,427.83449300130206,52.684444427490234,48.91744486490885,21.054332733154297
2019-11-04 06:15:00+00:00,0,427.6111145019531,53.67249043782552,47.9860954284668,21.224463780721027
2019-11-04 06:30:00+00:00,0,430.3666687011719,53.33000055948893,47.28155517578125,21.530555089314777
2019-11-04 06:45:00+00:00,0,439.7000020345052,54.4011116027832,47.016778310139976,21.70044453938802
2019-11-04 07:00:00+00:00,0,431.6310323079427,53.3469352722168,46.793137868245445,21.812280019124348
2019-11-04 07:15:00+00:00,0,430.87778727213544,53.89444478352865,46.83433278401693,21.75088882446289
2019-11-04 07:30:00+00:00,0,436.8999938964844,52.71111043294271,46.840222676595054,21.610445022583008
2019-11-04 07:45:00+00:00,0,440.04559326171875,52.60333379109701,46.64744440714518,21.77222188313802
2019-11-04 08:00:00+00:00,1,443.6555582682292,60.84390767415365,47.02723821004232,21.792884826660156
2019-11-04 08:15:00+00:00,1,443.6444396972656,61.534445444742836,48.22833379109701,21.64233334859212
2019-11-04 08:30:00+00:00,0,455.41111246744794,53.65999984741211,47.535667419433594,21.585888544718426
2019-11-04 08:45:00+00:00,0,503.18275960286456,53.49923324584961,46.92637507120768,21.577585856119793
2019-11-04 09:00:00+00:00,0,622.1333414713541,54.34000142415365,46.66433334350586,21.668111165364582
2019-11-04 09:15:00+00:00,0,586.5,49.905555725097656,46.48222223917643,21.68033281962077
2019-11-04 09:30:00+00:00,0,508.4839172363281,55.88022994995117,46.82670466105143,21.584222157796223
2019-11-04 09:45:00+00:00,0,514.7111206054688,56.87999979654948,47.17055638631185,21.7037779490153
2019-11-04 10:00:00+00:00,1,533.8444417317709,58.9977773030599,47.180222829182945,21.619555791219074
2019-11-04 10:15:00+00:00,0,558.5479024251302,58.3066660563151,47.165889739990234,21.625999450683594
2019-11-04 10:30:00+00:00,0,691.9333292643229,56.91536331176758,46.94471232096354,21.657390594482422
2019-11-04 10:45:00+00:00,0,682.8110961914062,55.77888870239258,46.7054443359375,21.69333330790202
2019-11-04 11:00:00+00:00,0,729.8666788736979,57.20444361368815,45.921112060546875,21.77988878885905
2019-11-04 11:15:00+00:00,0,759.6337076822916,58.98685836791992,46.14409510294596,21.73565928141276
2019-11-04 11:30:00+00:00,0,749.0888875325521,60.46984736124674,46.405704498291016,21.7879581451416
2019-11-04 11:45:00+00:00,0,615.3110961914062,57.20000076293945,46.801778157552086,21.6473331451416
2019-11-04 12:00:00+00:00,0,573.2011515299479,55.741110483805336,46.743333180745445,21.744666417439777
2019-11-04 12:15:00+00:00,0,589.4954020182291,55.57773971557617,47.2640380859375,21.641509373982746
2019-11-04 12:30:00+00:00,1,587.3111165364584,58.173333485921226,47.89700063069662,21.70833396911621
2019-11-04 12:45:00+00:00,0,574.2666625976562,57.93888854980469,48.748556772867836,21.752222061157227
2019-11-04 13:00:00+00:00,0,571.8214518229166,58.103448232014976,48.97295379638672,21.86623764038086
2019-11-04 13:15:00+00:00,0,609.6555582682291,57.62555440266927,48.770556131998696,21.963666280110676
2019-11-04 13:30:00+00:00,0,675.8777669270834,56.52666727701823,48.709556579589844,21.91844431559245
2019-11-04 13:45:00+00:00,0,715.119140625,59.37555694580078,49.42377726236979,21.87299982706706
2019-11-04 14:00:00+00:00,1,725.4666748046875,58.90528869628906,49.93556340535482,21.907920201619465
2019-11-04 14:15:00+00:00,0,700.3888753255209,58.84222284952799,50.138221740722656,21.947333653767902
2019-11-04 14:30:00+00:00,0,768.3666585286459,59.21666717529297,50.18588892618815,21.971777598063152
2019-11-04 14:45:00+00:00,0,858.0559488932291,56.28356424967448,49.73806889851888,21.995681762695312
2019-11-04 15:00:00+00:00,1,885.3000081380209,54.367777506510414,48.67377853393555,21.93777847290039
2019-11-04 15:15:00+00:00,0,885.4222208658854,55.434444427490234,48.37433369954427,21.91322199503581
2019-11-04 15:30:00+00:00,0,834.9076538085938,53.91969299316406,48.1627197265625,21.82140286763509
2019-11-04 15:45:00+00:00,0,648.7222086588541,53.84222157796224,48.108221689860024,21.936333338419598
2019-11-04 16:00:00+00:00,0,688.9888916015625,53.3033332824707,48.26655578613281,21.870888392130535
2019-11-04 16:15:00+00:00,0,692.4609375,53.5444450378418,48.23433303833008,21.869667053222656
2019-11-04 16:30:00+00:00,0,681.2555541992188,54.949310302734375,48.06720987955729,21.714291254679363
2019-11-04 16:45:00+00:00,0,680.4222208658854,53.542222340901695,47.879889170328774,21.677777608235676
2019-11-04 17:00:00+00:00,0,638.9000040690104,53.23888905843099,47.708221435546875,21.738333384195965
2019-11-04 17:15:00+00:00,0,590.6524861653646,52.636514027913414,47.706494649251304,21.7242488861084
2019-11-04 17:30:00+00:00,0,559.0333251953125,53.04245249430338,47.79026794433594,21.584004084269207
2019-11-04 17:45:00+00:00,0,550.6222330729166,52.57888921101888,47.381333669026695,21.63344446818034
2019-11-04 18:00:00+00:00,0,535.0034586588541,52.395554860432945,46.97888946533203,21.797888437906902
2019-11-04 18:15:00+00:00,0,513.7425231933594,52.10670471191406,46.688707987467446,21.964157104492188
2019-11-04 18:30:00+00:00,0,500.23333740234375,51.9555549621582,46.366223653157554,22.085222880045574
2019-11-04 18:45:00+00:00,0,486.77777099609375,51.854445139567055,46.28233337402344,22.106111526489258
2019-11-04 19:00:00+00:00,0,485.15517171223956,50.570037841796875,47.008827209472656,21.753766377766926
2019-11-04 19:15:00+00:00,0,482.42222086588544,50.284444173177086,47.364000956217446,21.645888646443684
2019-11-04 19:30:00+00:00,0,474.8666687011719,50.367777506510414,48.00211079915365,21.47022247314453
2019-11-04 19:45:00+00:00,0,469.0091959635417,49.473333994547524,48.211222330729164,21.481889088948567
2019-11-04 20:00:00+00:00,0,472.23333740234375,48.53486633300781,48.43090057373047,21.485628128051758
2019-11-04 20:15:00+00:00,0,473.8888854980469,48.2488899230957,48.544333140055336,21.49488894144694
2019-11-04 20:30:00+00:00,0,472.53333536783856,48.09333419799805,48.723000844319664,21.454556147257488
2019-11-04 20:45:00+00:00,0,474.73716227213544,48.54295094807943,48.80780919392904,21.457804361979168
2019-11-04 21:00:00+00:00,0,473.8222249348958,48.33222198486328,48.97922134399414,21.42199961344401
2019-11-04 21:15:00+00:00,0,470.45555623372394,47.848889668782554,49.0272216796875,21.445555369059246
2019-11-04 21:30:00+00:00,0,468.6911926269531,47.99988555908203,49.05825551350912,21.476172765096027
2019-11-04 21:45:00+00:00,0,466.03333536783856,48.457777659098305,49.34789021809896,21.376555760701496
2019-11-04 22:00:00+00:00,0,469.53333536783856,48.46888860066732,49.318111419677734,21.398888905843098
2019-11-04 22:15:00+00:00,0,470.8877360026042,48.47666676839193,49.35211181640625,21.392333984375
2019-11-04 22:30:00+00:00,0,466.8666687011719,48.512566884358726,49.36608378092448,21.396900177001953
2019-11-04 22:45:00+00:00,0,466.3111165364583,48.48777770996094,49.41044362386068,21.390777587890625
2019-11-04 23:00:00+00:00,0,464.977783203125,48.48777770996094,49.439998626708984,21.378999710083008
2019-11-04 23:15:00+00:00,0,463.8045959472656,48.468275705973305,49.512186686197914,21.352057774861652
2019-11-04 23:30:00+00:00,0,462.7000020345052,48.132222493489586,49.59311167399088,21.32788912455241
2019-11-04 23:45:00+00:00,0,465.06667073567706,47.70000076293945,49.70300038655599,21.296222686767578
2019-11-05 00:00:00+00:00,0,466.2272033691406,47.70444361368815,49.7315559387207,21.295888264973957
2019-11-05 00:15:00+00:00,0,465.03333536783856,47.664329528808594,49.7924435933431,21.279394785563152
2019-11-05 00:30:00+00:00,0,463.1111145019531,47.69888814290365,49.91022237141927,21.23633321126302
2019-11-05 00:45:00+00:00,0,464.8777770996094,47.692221323649086,49.98633321126302,21.219444274902344
2019-11-05 01:00:00+00:00,0,465.2099609375,47.69072723388672,49.97805404663086,21.229712804158527
2019-11-05 01:15:00+00:00,0,463.04444376627606,47.69110997517904,50.035332997639976,21.211222330729168
2019-11-05 01:30:00+00:00,0,461.1444498697917,47.68888854980469,50.1012217203776,21.196444193522137
2019-11-05 01:45:00+00:00,0,458.5793050130208,47.68777720133463,50.09266662597656,21.200110753377277
2019-11-05 02:00:00+00:00,0,460.6222229003906,47.774330139160156,50.137681325276695,21.1842835744222
2019-11-05 02:15:00+00:00,0,458.7444559733073,47.79888916015625,50.18611145019531,21.177777608235676
2019-11-05 02:30:00+00:00,0,459.022216796875,47.67777760823568,50.199667612711586,21.172222137451172
2019-11-05 02:45:00+00:00,0,456.22528076171875,47.70118840535482,50.22502772013346,21.16394297281901
2019-11-05 03:00:00+00:00,0,457.92222086588544,47.71111170450846,50.27766672770182,21.153888702392578
2019-11-05 03:15:00+00:00,0,458.7111104329427,47.71111043294271,50.273999532063804,21.14666684468587
2019-11-05 03:30:00+00:00,0,455.3157145182292,47.687931060791016,50.34433237711588,21.12493896484375
2019-11-05 03:45:00+00:00,0,455.3888854980469,47.69555536905924,50.335777282714844,21.128777821858723
2019-11-05 04:00:00+00:00,0,454.43332926432294,47.733333587646484,50.321556091308594,21.130889256795246
2019-11-05 04:15:00+00:00,0,457.47815958658856,47.72333272298177,50.30444463094076,21.135444005330402
2019-11-05 04:30:00+00:00,0,455.7777811686198,47.72452163696289,50.29725774129232,21.131804784138996
2019-11-05 04:45:00+00:00,0,455.74444580078125,47.73889032999674,50.40533320109049,21.089333216349285
2019-11-05 05:00:00+00:00,0,455.3333333333333,47.77222188313802,50.3814442952474,21.094444274902344
2019-11-05 05:15:00+00:00,0,455.46935017903644,48.17164738972982,50.37604522705078,21.09392738342285
2019-11-05 05:30:00+00:00,0,453.6111145019531,51.449999491373696,50.27588780721029,21.104333877563477
2019-11-05 05:45:00+00:00,0,452.1555582682292,52.18333435058594,48.69677734375,21.32377815246582
2019-11-05 06:00:00+00:00,0,451.05478922526044,52.37222162882487,46.97544479370117,21.457666397094727
2019-11-05 06:15:00+00:00,0,454.90000406901044,54.034175872802734,46.35060501098633,21.668184280395508
2019-11-05 06:30:00+00:00,0,453.522216796875,53.416550954182945,45.75080108642578,21.627267837524414
2019-11-05 06:45:00+00:00,0,453.58888753255206,53.54444376627604,45.54355494181315,21.807778040568035
2019-11-05 07:00:00+00:00,0,458.56322224934894,52.76164627075195,45.22916793823242,22.00326093037923
2019-11-05 07:15:00+00:00,0,460.06589762369794,53.47777811686198,44.92344411214193,22.115000406901043
2019-11-05 07:30:00+00:00,0,460.08888753255206,52.606666564941406,44.91655476888021,21.98933283487956
2019-11-05 07:45:00+00:00,0,463.3019205729167,52.26333236694336,45.12900034586588,21.925444920857746
2019-11-05 08:00:00+00:00,0,470.8222351074219,53.41536331176758,45.366677602132164,21.897850672403973
2019-11-05 08:15:00+00:00,0,472.91111246744794,53.393332163492836,45.72488911946615,21.829444885253906
2019-11-05 08:30:00+00:00,0,491.1444396972656,53.27111053466797,46.04933293660482,21.87299982706706
2019-11-05 08:45:00+00:00,0,501.8896484375,53.22218449910482,45.905517578125,21.820057551066082
2019-11-05 09:00:00+00:00,1,520.3333536783854,56.627777099609375,46.15611267089844,21.782111485799152
2019-11-05 09:15:00+00:00,1,552.6111246744791,57.047777811686196,46.64788945515951,21.610999425252277
2019-11-05 09:30:00+00:00,0,544.8705037434896,53.76854451497396,46.23481241861979,21.585590362548828
2019-11-05 09:45:00+00:00,0,576.3999837239584,54.21777852376302,46.06289037068685,21.662556330362957
2019-11-05 10:00:00+00:00,0,643.2222290039062,55.56666692097982,46.27044423421224,21.59988848368327
2019-11-05 10:15:00+00:00,0,596.8839111328125,56.71222178141276,46.51388931274414,21.561999638875324
2019-11-05 10:30:00+00:00,0,580.977783203125,54.84528732299805,46.31401824951172,21.607176462809246
2019-11-05 10:45:00+00:00,0,619.522216796875,48.65222295125326,45.883111317952476,21.504222869873047
2019-11-05 11:00:00+00:00,0,654.3555501302084,51.153334299723305,45.63566589355469,21.68488883972168
2019-11-05 11:15:00+00:00,0,644.7046101888021,50.380306243896484,45.48556264241537,21.902191162109375
2019-11-05 11:30:00+00:00,0,573.8222249348959,51.003334045410156,45.32011032104492,22.09666697184245
2019-11-05 11:45:00+00:00,0,544.9444376627604,56.12222162882487,45.56677754720052,22.060443878173828
2019-11-05 12:00:00+00:00,1,558.3908081054688,57.02111053466797,45.92911020914713,21.93166669209798
2019-11-05 12:15:00+00:00,0,567.2888997395834,54.98888905843099,46.2670529683431,21.8838316599528
2019-11-05 12:30:00+00:00,0,634.5666707356771,54.04413859049479,46.445440928141274,21.86003049214681
2019-11-05 12:45:00+00:00,1,651.6777547200521,56.743333180745445,46.452110290527344,21.85277811686198
2019-11-05 13:00:00+00:00,1,685.5153198242188,56.412757873535156,46.382275899251304,21.85087013244629
2019-11-05 13:15:00+00:00,0,682.3835245768229,53.199999491373696,46.157110850016274,21.866111119588215
2019-11-05 13:30:00+00:00,1,699.522216796875,53.9555549621582,46.04933293660482,21.763999938964844
2019-11-05 13:45:00+00:00,0,703.8084309895834,53.96666590372721,45.87533315022787,21.713111241658527
2019-11-05 14:00:00+00:00,0,670.433349609375,53.70099639892578,46.0827891031901,21.726908365885418
2019-11-05 14:15:00+00:00,0,625.5110880533854,54.514444986979164,46.34911092122396,21.721222559611004
2019-11-05 14:30:00+00:00,0,604.3888753255209,55.23666636149088,46.12577819824219,21.807111104329426
2019-11-05 14:45:00+00:00,0,608.8693644205729,54.088582356770836,46.136773427327476,21.64830271402995
2019-11-05 15:00:00+00:00,0,663.0666707356771,58.833334604899086,46.430999755859375,21.69533348083496
2019-11-05 15:15:00+00:00,1,654.5666707356771,57.38444391886393,46.75433349609375,21.745222727457683
2019-11-05 15:30:00+00:00,0,593.4467569986979,55.0535634358724,46.17129770914713,21.87557856241862
2019-11-05 15:45:00+00:00,0,626.3333333333334,56.28000005086263,45.721666971842446,21.925778071085613
2019-11-05 16:00:00+00:00,1,697.8111368815104,57.722222646077476,46.52322260538737,21.68744405110677
2019-11-05 16:15:00+00:00,1,672.3429158528646,57.34777704874674,47.142556508382164,21.79955546061198
2019-11-05 16:30:00+00:00,0,653.8222452799479,58.74145634969076,46.97369639078776,21.92408053080241
2019-11-05 16:45:00+00:00,0,628.6888834635416,52.70333480834961,46.10022226969401,21.84155527750651
2019-11-05 17:00:00+00:00,0,767.6888834635416,53.01222229003906,45.55388895670573,21.67711130777995
2019-11-05 17:15:00+00:00,0,854.2402140299479,51.917701721191406,45.300122578938804,21.705535888671875
2019-11-05 17:30:00+00:00,0,782.1777750651041,52.1011110941569,45.22999954223633,21.739444732666016
2019-11-05 17:45:00+00:00,0,593.8555501302084,51.99444325764974,45.00777689615885,21.692776997884113
2019-11-05 18:00:00+00:00,0,546.6490478515625,52.0444450378418,44.708221435546875,21.918999989827473
2019-11-05 18:15:00+00:00,0,530.7111002604166,52.00467427571615,44.539869944254555,22.01539484659831
2019-11-05 18:30:00+00:00,0,507.27777099609375,51.784444173177086,44.236776987711586,22.089000066121418
2019-11-05 18:45:00+00:00,0,498.93332926432294,51.16555531819662,44.633111317952476,21.8804448445638
2019-11-05 19:00:00+00:00,0,496.1613057454427,49.927817026774086,45.370758056640625,21.586493810017902
2019-11-05 19:15:00+00:00,0,490.09999593098956,49.694445292154946,45.87022272745768,21.452333450317383
2019-11-05 19:30:00+00:00,0,481.7111002604167,49.71999994913737,46.23355484008789,21.413333257039387
2019-11-05 19:45:00+00:00,0,483.2996114095052,49.64444351196289,46.62699890136719,21.363666534423828
2019-11-05 20:00:00+00:00,0,483.59999593098956,49.47294998168945,46.91817982991537,21.337750752766926
2019-11-05 20:15:00+00:00,0,487.3444519042969,49.58222198486328,47.15699895222982,21.313222249348957
2019-11-05 20:30:00+00:00,0,484.54444376627606,49.5977783203125,47.45066579182943,21.28433354695638
2019-11-05 20:45:00+00:00,0,481.6122639973958,49.4549814860026,47.67158126831055,21.27005386352539
2019-11-05 21:00:00+00:00,0,483.06667073567706,49.668888092041016,47.7773323059082,21.281222661336262
2019-11-05 21:15:00+00:00,0,480.6444396972656,49.632222493489586,47.88955561319987,21.285444259643555
2019-11-05 21:30:00+00:00,0,478.72414143880206,48.967586517333984,48.094746907552086,21.27549425760905
2019-11-05 21:45:00+00:00,0,480.26666259765625,48.02444585164388,48.24688847859701,21.281666437784832
2019-11-05 22:00:00+00:00,0,480.3444315592448,48.06000010172526,48.319444020589195,21.298222223917644
2019-11-05 22:15:00+00:00,0,479.5214538574219,47.82444381713867,48.41455586751302,21.313888549804688
2019-11-05 22:30:00+00:00,0,477.2000020345052,47.816244761149086,48.55444844563802,21.289191563924152
2019-11-05 22:45:00+00:00,0,473.7888895670573,47.81555430094401,48.54155604044596,21.312333424886067
2019-11-05 23:00:00+00:00,0,469.6777750651042,47.844444274902344,48.581555684407554,21.310888926188152
2019-11-05 23:15:00+00:00,0,470.48084513346356,47.81678136189779,48.67975107828776,21.283456166585285
2019-11-05 23:30:00+00:00,0,471.7666727701823,47.8455556233724,48.70266596476237,21.288333257039387
2019-11-05 23:45:00+00:00,0,469.1888936360677,48.12555440266927,48.83166631062826,21.25933329264323
2019-11-06 00:00:00+00:00,0,467.5517272949219,48.477776845296226,48.905111948649086,21.244888305664062
2019-11-06 00:15:00+00:00,0,468.42222086588544,48.504137674967446,49.010790506998696,21.216049830118816
2019-11-06 00:30:00+00:00,0,469.8333435058594,48.5,49.1162223815918,21.183888753255207
2019-11-06 00:45:00+00:00,0,468.2000020345052,48.51111094156901,49.150445302327476,21.184999465942383
2019-11-06 01:00:00+00:00,0,468.212646484375,48.5085817972819,49.19030253092448,21.178674697875977
2019-11-06 01:15:00+00:00,0,466.2666727701823,48.49555460611979,49.233778635660805,21.176333745320637
2019-11-06 01:30:00+00:00,0,467.26666259765625,48.51904296875,49.27951304117838,21.16390037536621
2019-11-06 01:45:00+00:00,0,466.0287373860677,48.508889516194664,49.31622187296549,21.15933354695638
2019-11-06 02:00:00+00:00,0,463.477783203125,48.54110336303711,49.30999883015951,21.170758565266926
2019-11-06 02:15:00+00:00,0,462.1260579427083,48.45000076293945,49.361000061035156,21.161333084106445
2019-11-06 02:30:00+00:00,0,461.08888753255206,48.32222366333008,49.384332021077476,21.164777755737305
2019-11-06 02:45:00+00:00,0,461.6520690917969,48.120689392089844,49.43019104003906,21.155134201049805
2019-11-06 03:00:00+00:00,0,457.94444783528644,47.91444396972656,49.459555308024086,21.15244420369466
2019-11-06 03:15:00+00:00,0,457.6222229003906,47.78333409627279,49.49600092569987,21.150222778320312
